,id,Время старта,Время финиша,id опроса,Опрос полностью пройден,1. **Какие сайты или мобильные приложения о продаже автомобилей вы знаете?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,3. **Есть ли в вашей семье автомобиль?**,6. **Где вы проживаете?**,6. **Где вы проживаете?**,9. **Ваш пол?**,10. **Ваш возраст?**
403,7f0c2451-b347-58a8-91bf-af18f2848160,2019-12-24 05:02:43,2019-12-24 05:03:48,6zq8hMaChwp7M545Ztg3xJ,да,"'авто.ру
авито",,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
404,723780eb-487e-58e6-81af-dcc5cdcfcd0f,2019-12-24 05:17:34,2019-12-24 05:18:49,6zq8hMaChwp7M545Ztg3xJ,да,"'www.avito.ru
www.drom.ru
",drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
405,d5d7d03b-0d3a-538a-a8dc-b23db593bc1b,2019-12-24 05:41:40,2019-12-24 05:42:02,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
406,6b09d5b6-e740-5b0b-b11c-68c9ead4e90b,2019-12-24 05:50:59,2019-12-24 05:51:57,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
407,2d5f2c1f-29eb-5a39-b6a5-0d52b567d05b,2019-12-24 06:36:44,2019-12-24 06:36:58,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
408,b0d1c67c-2784-5395-bcd0-8f7a98a00c34,2019-12-24 06:47:32,2019-12-24 06:47:46,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
409,21ad674f-a157-5bc2-8126-4ca793009b13,2019-12-24 06:52:18,2019-12-24 06:55:34,6zq8hMaChwp7M545Ztg3xJ,да,"'avito.ru
auto.ru
Drom.ru",,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
410,7f2f61a7-7947-5ccf-984d-383068c30a26,2019-12-24 06:56:52,2019-12-24 06:57:07,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
411,302d92d6-2fa9-53fa-b180-3554513cb48e,2019-12-24 07:01:19,2019-12-24 07:01:34,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
412,75342df5-6d4b-53f2-ab14-6379c4dacd0e,2019-12-24 07:11:49,2019-12-24 07:12:07,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
413,4438e3d8-a17b-5def-92e9-13b9ccba4acc,2019-12-24 07:17:17,2019-12-24 07:17:35,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
414,47342fe5-480a-5aeb-8a36-a294d80d4974,2019-12-24 07:20:50,2019-12-24 07:21:06,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
415,2d78268d-0820-55fc-adc6-06f0e674967b,2019-12-24 07:24:20,2019-12-24 07:24:33,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
416,4b2ba353-e52a-5820-90d7-7e3c89240814,2019-12-24 07:28:23,2019-12-24 07:28:40,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
417,1a0f99e6-41e2-5ef8-9add-4f869e800237,2019-12-24 07:33:37,2019-12-24 07:33:52,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
418,955da905-5c4e-5d76-83e7-de15d2136326,2019-12-24 07:41:57,2019-12-24 07:42:11,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
419,d21e0910-c2e1-5118-9ea3-a0cdc3fc656f,2019-12-24 07:46:23,2019-12-24 07:46:37,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
420,7c0c3e97-4478-5066-a905-8d7cd93330a9,2019-12-24 07:49:32,2019-12-24 07:50:56,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,drom.ru,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
421,826bc9b7-b370-56c4-a6fb-64e84fe35094,2019-12-24 07:49:50,2019-12-24 07:50:04,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
422,ab3b4f79-e80e-58e5-b363-26e4f7c80114,2019-12-24 08:09:14,2019-12-24 08:09:28,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
423,604ec640-b963-56c6-bdc1-d2cbcaac7b43,2019-12-24 08:13:19,2019-12-24 08:13:33,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
424,fbd23e55-00bc-5891-9a43-0c7b5c7b8112,2019-12-24 08:16:41,2019-12-24 08:16:55,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
425,a3a8cf38-b480-5659-9418-794eb7d61580,2019-12-24 08:20:57,2019-12-24 08:21:11,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
426,6311b604-d239-54b8-a297-39553ea43aa0,2019-12-24 08:27:04,2019-12-24 08:27:17,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
427,81a46e82-9a66-5c7b-9a3f-da12c4b8d294,2019-12-24 08:29:46,2019-12-24 08:30:10,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
428,a54b9f00-ebd5-5791-81e8-147a8ae5e2c6,2019-12-24 08:31:15,2019-12-24 08:32:34,6zq8hMaChwp7M545Ztg3xJ,да,"'авито,авто.ру,е1, ",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
429,1c5372a3-26f7-5d73-84ee-0d77e0439646,2019-12-24 08:31:23,2019-12-24 08:31:38,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
430,70b9989b-9cf2-5fdb-818b-81f4ef18476c,2019-12-24 08:35:51,2019-12-24 08:36:08,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
431,e33838e1-8472-5df7-a7cc-ac81fc59e6bd,2019-12-24 08:42:15,2019-12-24 08:42:29,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
432,5311731b-5a42-541a-a71c-6ac38bb924df,2019-12-24 08:44:17,2019-12-24 08:45:06,6zq8hMaChwp7M545Ztg3xJ,да,"'авто ру, авито, Е1 авто, ",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
433,935125ca-b587-501e-82b6-4f07ef4e2b0c,2019-12-24 08:46:48,2019-12-24 08:47:03,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
434,44016dc5-ddde-56f9-a360-ebe8dcb2c19c,2019-12-24 08:50:58,2019-12-24 08:51:11,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
435,3ad50107-02bd-52ba-901e-f67de499879c,2019-12-24 08:55:28,2019-12-24 08:55:42,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
436,b5d95015-ee45-5343-8b8c-4ef9becdab37,2019-12-24 08:58:49,2019-12-24 08:59:03,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
437,2b5ee109-67db-574f-aa75-17577979d3da,2019-12-24 09:03:06,2019-12-24 09:03:20,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
438,ba8c7404-9ed9-5714-afe2-8b48491e787f,2019-12-24 09:07:44,2019-12-24 09:07:59,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
439,e27aa283-9768-59b0-97fe-f1c41a8db8cb,2019-12-24 09:11:58,2019-12-24 09:12:10,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
440,f3d36bce-d5fc-564c-899a-8587c6917a46,2019-12-24 09:17:43,2019-12-24 09:17:58,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
441,97cba030-98b3-5356-8a7b-5150a832c5f9,2019-12-24 09:42:12,2019-12-24 09:42:28,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
442,cdd3363a-d54d-592d-836f-46613f3bbde5,2019-12-24 09:57:48,2019-12-24 09:58:02,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
443,0fc7422c-632b-5e74-b696-481ac000c60c,2019-12-24 10:01:25,2019-12-24 10:01:43,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
444,7083f59f-d1b5-5e9a-85ad-cc469aa200f2,2019-12-24 10:31:44,2019-12-24 10:31:59,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
445,fda1de1a-2760-5e8d-a985-5ea6e10e39e3,2019-12-24 10:34:20,2019-12-24 10:34:38,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
446,a74084bb-f813-5885-a9d6-197e99643779,2019-12-24 10:35:57,2019-12-24 10:36:11,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
447,988a58a0-f2cb-551a-876b-dd78dbc7c7ec,2019-12-24 10:40:25,2019-12-24 10:40:39,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
448,852c2e3e-59b1-5a5d-abd7-52409d153a24,2019-12-24 10:43:14,2019-12-24 10:43:31,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
449,fc9176e2-e453-574d-ba77-18f22df05dbe,2019-12-24 10:43:49,2019-12-24 10:44:03,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
450,2c93ce61-99ff-572c-8d3d-cf3d9528d852,2019-12-24 10:47:50,2019-12-24 10:48:05,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
451,87854079-4737-5356-aff3-f020778b390e,2019-12-24 10:51:06,2019-12-24 10:51:24,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
452,0eccf787-a0ed-5702-802e-d0603d5bd47a,2019-12-24 10:52:26,2019-12-24 10:52:40,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
453,84c608a1-cbb8-5a6d-a0d1-657d3360c437,2019-12-24 10:56:48,2019-12-24 10:57:03,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
454,2652c35b-6157-53bf-9540-6b64ad4a516b,2019-12-24 11:15:53,2019-12-24 11:16:29,6zq8hMaChwp7M545Ztg3xJ,да,'Автору,,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
455,e9c3dc57-8df0-59f5-9b29-e0557c74e7b0,2019-12-24 11:31:34,2019-12-24 11:32:02,6zq8hMaChwp7M545Ztg3xJ,да,'зз,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
456,de7a36e5-2dd4-51a5-9d77-37b18caee171,2019-12-24 11:42:11,2019-12-24 11:42:25,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
457,48615a9a-6f16-5db6-a239-e8db5732108f,2019-12-24 12:47:46,2019-12-24 12:48:12,6zq8hMaChwp7M545Ztg3xJ,да,"'авито, авто",,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
458,5f3ab740-3363-5e3d-9dff-5b826647aee2,2019-12-24 12:48:29,2019-12-24 12:49:14,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,,,"Не знаю, у меня нет автомобиля.","Не знаю, у меня нет автомобиля.",Нет,в Екатеринбурге,,Мужчина,45-50 лет
459,d30b88c5-7127-526a-a6ed-d323b8a45d0a,2019-12-24 13:01:56,2019-12-24 13:02:51,6zq8hMaChwp7M545Ztg3xJ,да,'Авито и юла,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,18-24 лет
460,890f9fa9-cbfe-5439-8563-84c8aa39a15a,2019-12-24 13:07:06,2019-12-24 13:07:25,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
461,73af7265-7ab7-5ec0-bc6e-24d022b8efd3,2019-12-24 13:10:45,2019-12-24 13:11:28,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru Avito,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
462,9157fc7e-da30-549f-8604-9bcfa384562e,2019-12-24 13:19:37,2019-12-24 13:19:56,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
463,0f7bba72-2538-5839-be60-73c721876daa,2019-12-24 13:22:38,2019-12-24 13:22:54,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
464,b714b561-b194-5cef-997a-715af672183c,2019-12-24 13:26:42,2019-12-24 13:27:47,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру Авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,45-50 лет
465,b3c530e7-cf3b-5116-ab6f-69a1cb318c10,2019-12-24 13:30:22,2019-12-24 13:30:49,6zq8hMaChwp7M545Ztg3xJ,да,"'Авто ру, авито",,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
466,34eb0081-c762-51a8-a37f-38e8fda057fe,2019-12-24 13:43:25,2019-12-24 13:43:42,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
467,a7ab1192-d80d-56e4-958e-e5c32d775cd7,2019-12-24 13:44:30,2019-12-24 13:45:12,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито, авто, драйв ",,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
468,2ce2e3b9-549b-5d7f-ac08-a2fa5881f447,2019-12-24 13:50:58,2019-12-24 13:51:50,6zq8hMaChwp7M545Ztg3xJ,да,"'avito 
drive
auto.ru",,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
469,d81f2c76-3a17-5a6e-93c2-1cb5d9694e6b,2019-12-24 13:58:37,2019-12-24 13:59:37,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
470,c040cbb3-4a24-5cb5-a1f4-23ae40512f9e,2019-12-24 14:01:11,2019-12-24 14:01:29,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
471,599547e0-01ae-5673-b401-ac1d21b1959a,2019-12-24 14:01:19,2019-12-24 14:01:35,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
472,8a470be8-f14d-5918-8f89-54df337de404,2019-12-24 14:03:38,2019-12-24 14:03:55,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
473,6becd770-4967-543a-bb4b-b32204646339,2019-12-24 14:06:10,2019-12-24 14:06:26,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
474,3297a77e-7acd-5ac8-b493-d293baaa5ffa,2019-12-24 14:13:37,2019-12-24 14:13:51,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
475,dc5ea645-4a3a-5cb2-b65a-4cac171bef67,2019-12-24 14:15:14,2019-12-24 14:15:32,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
476,3627385e-da38-5e46-99c1-fd7bac3b364f,2019-12-24 14:19:23,2019-12-24 14:19:37,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
477,ef999472-c6ba-5184-b1cf-178faf1b09cb,2019-12-24 14:22:50,2019-12-24 14:23:04,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
478,4e40e655-2470-574c-bee7-624e276b2501,2019-12-24 14:23:03,2019-12-24 14:23:34,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
479,e17bfcba-c0cc-5bdb-98e9-656881d3f2c8,2019-12-24 14:28:00,2019-12-24 14:28:27,6zq8hMaChwp7M545Ztg3xJ,да,'. ,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
480,ab03c1ce-e5bd-5c5b-93f9-55cf0ae55bc5,2019-12-24 14:31:19,2019-12-24 14:31:39,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
481,433ec8db-448a-548e-b6ae-60bd7535b0bf,2019-12-24 14:42:33,2019-12-24 14:42:47,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
482,3b2f7f26-c3f7-57f5-b928-cf7a01834de7,2019-12-24 14:45:41,2019-12-24 14:46:26,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
483,81f2132f-4ab8-53be-82cd-b0a05e46252f,2019-12-24 14:47:22,2019-12-24 14:48:24,6zq8hMaChwp7M545Ztg3xJ,да,"'Am ru, e1, Avito, Юла ",drom.ru,,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
484,c95404af-4e75-5fb8-906c-d3b585414826,2019-12-24 14:47:45,2019-12-24 14:48:02,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
485,ffaa90a6-5925-5aef-8bf7-15d1cea08107,2019-12-24 15:01:55,2019-12-24 15:02:24,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
486,614af138-a965-577e-aaf7-cc5981275713,2019-12-24 15:05:47,2019-12-24 15:06:23,6zq8hMaChwp7M545Ztg3xJ,да,'hjvf,drom.ru,,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
487,e1682430-fc6b-500f-a2dc-e2be311f2a38,2019-12-24 15:16:34,2019-12-24 15:16:51,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
488,92cdc6c6-2710-5394-b9b5-2dcaf81429b0,2019-12-24 15:27:42,2019-12-24 15:31:36,6zq8hMaChwp7M545Ztg3xJ,да,'АВТО.РУ,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
489,dac7635f-d8ec-5f2c-adcc-bf6d74fd8af1,2019-12-24 15:40:22,2019-12-24 15:40:38,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
490,0cb8991c-c380-5d5a-880d-73795d2c53a0,2019-12-24 15:44:51,2019-12-24 15:45:06,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
491,1ddac9b3-e026-54bd-b566-9bd4b1eb77ad,2019-12-24 16:03:08,2019-12-24 16:03:26,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
492,c7d0c3ff-e9b7-5a39-b013-72e68af9cf53,2019-12-24 16:20:39,2019-12-24 16:20:54,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
493,2e1c1020-14de-51b9-b3b0-dfb4f0ff996a,2019-12-24 16:37:10,2019-12-24 16:38:06,6zq8hMaChwp7M545Ztg3xJ,да,"'авито
юла
авто ру",,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,35-44 лет
494,5130968e-4578-539b-9561-bf5c1461eba9,2019-12-24 16:39:07,2019-12-24 16:39:23,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
495,e8cd57a7-cb4e-5ce7-b4d3-e6899457ec9a,2019-12-24 16:51:02,2019-12-24 16:51:39,6zq8hMaChwp7M545Ztg3xJ,да,'Дом.ру,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
496,897ea67c-e2e1-5ccc-8692-12cc759b4067,2019-12-24 16:54:40,2019-12-24 16:55:10,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
497,8d72f1b4-cd22-5c66-8ccf-fd68e45d3948,2019-12-24 16:56:33,2019-12-24 16:58:31,6zq8hMaChwp7M545Ztg3xJ,да,'Авто. ру Дром авто автобот Mashina. kg,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
498,a896d4b9-dc97-5900-89cb-c71c1b6aa2ed,2019-12-24 17:08:43,2019-12-24 17:09:00,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
499,063f3166-15b2-5d91-a239-7fc6afba42ca,2019-12-24 17:12:14,2019-12-24 17:13:02,6zq8hMaChwp7M545Ztg3xJ,да,'Не каких,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
500,3da54e3c-a454-5618-942c-918728a1484d,2019-12-24 17:55:24,2019-12-24 17:55:38,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
501,2683eeaa-d9be-5993-84a0-b0023fc4e59e,2019-12-24 17:56:05,2019-12-24 17:56:45,6zq8hMaChwp7M545Ztg3xJ,да,'е1. авто ру,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,45-50 лет
502,3040cf4d-91ef-530e-aa87-b792c24f668e,2019-12-24 18:00:00,2019-12-24 18:00:12,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
503,bf52b1f2-541a-5962-a06e-02ff5cb5b2fa,2019-12-24 18:05:23,2019-12-24 18:05:54,6zq8hMaChwp7M545Ztg3xJ,да,'Ой,,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,25-34 лет
504,a46ac653-aee6-5008-847a-ff742db7ecfd,2019-12-24 18:11:26,2019-12-24 18:12:05,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
505,142580bc-4505-5a24-be69-99acd45afb4f,2019-12-24 18:23:42,2019-12-24 18:24:07,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито 
Дром",drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
